strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0362-04.pcm,1499612896801.0,1380,1499612899594.0,1413
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0363-01.pcm,1499612899640.0,2330,1499612903353.0,1383
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0363-02.pcm,1499612903369.0,1450,1499612908439.0,3620
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0363-03.pcm,1499612908532.0,1910,1499612912230.0,1788
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0363-04.pcm,1499612912261.0,960,1499612915178.0,1957
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0364-01.pcm,1499612915225.0,2290,1499612919219.0,1704
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0364-02.pcm,1499612919250.0,2540,1499612923587.0,1797
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0364-03.pcm,1499612923618.0,2560,1499612929624.0,3446
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0364-04.pcm,1499612929780.0,1770,1499612933290.0,1740
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0365-01.pcm,1499612933321.0,1720,1499612936425.0,1384
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0261-04.pcm,1499612936441.0,3500,1499612941277.0,1336
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0435-03.pcm,1499612941308.0,2550,1499612947533.0,3675
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0487-01.pcm,1499612947720.0,2070,1499612951152.0,1362
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0014-04.pcm,1499612951183.0,860,1499612953586.0,1543
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0329-04.pcm,1499612953601.0,870,1499612955988.0,1517
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0330-01.pcm,1499612956019.0,1280,1499612958656.0,1357
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0330-02.pcm,1499612958734.0,1140,1499612961401.0,1527
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0330-03.pcm,1499612961417.0,2280,1499612964490.0,793
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0330-04.pcm,,,,
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0331-01.pcm,1499612966331.0,1500,1499612969232.0,1401
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0331-02.pcm,1499612969264.0,1460,1499612972072.0,1348
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0331-04.pcm,1499612972103.0,1020,1499612974536.0,1413
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0332-01.pcm,1499612974568.0,1070,1499612977048.0,1410
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0332-02.pcm,1499612977079.0,1270,1499612979685.0,1336
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0332-03.pcm,1499612979716.0,1130,1499612982212.0,1366
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0335-03.pcm,1499612982243.0,2260,1499612986205.0,1702
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0335-04.pcm,1499612986221.0,1130,1499612988748.0,1397
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0336-03.pcm,1499612988764.0,1780,1499612991962.0,1418
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0211-01.pcm,1499612991993.0,4090,1499612995082.0,
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0211-02.pcm,1499612996642.0,5420,1499612999231.0,
