strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/data/AIUI/sr/600/0344-03.pcm,1499921324078.0,2980,1499921328337.0,1279
/data/AIUI/sr/600/0344-04.pcm,,,,
/data/AIUI/sr/600/0352-01.pcm,1499921328760.0,3060,1499921329772.0,
/data/AIUI/sr/600/0352-02.pcm,1499921332188.0,2020,1499921334908.0,700
/data/AIUI/sr/600/0353-01.pcm,1499921334615.0,2320,1499921337864.0,929
/data/AIUI/sr/600/0354-01.pcm,,,,
/data/AIUI/sr/600/0354-02.pcm,1499921339744.0,2220,1499921340916.0,
/data/AIUI/sr/600/0354-03.pcm,1499921342380.0,2050,1499921345883.0,1453
/data/AIUI/sr/600/0355-01.pcm,1499921344921.0,1220,1499921347391.0,1250
/data/AIUI/sr/600/0355-02.pcm,,,,
/data/AIUI/sr/600/0356-01.pcm,1499921348756.0,2280,1499921349771.0,
/data/AIUI/sr/600/0356-02.pcm,1499921351483.0,1840,1499921354569.0,1246
/data/AIUI/sr/600/0357-01.pcm,,,,
/data/AIUI/sr/600/0357-02.pcm,1499921355985.0,2150,1499921357030.0,
/data/AIUI/sr/600/0357-03.pcm,1499921358585.0,2930,1499921362236.0,721
/data/AIUI/sr/600/0358-01.pcm,1499921361992.0,2280,1499921365639.0,1367
/data/AIUI/sr/600/0358-02.pcm,1499921364669.0,1220,1499921367183.0,1294
/data/AIUI/sr/600/0358-03.pcm,1499921366285.0,2560,1499921369743.0,898
/data/AIUI/sr/600/0359-01.pcm,1499921369251.0,1360,1499921371818.0,1207
/data/AIUI/sr/600/0359-02.pcm,1499921370957.0,2140,1499921374346.0,1249
/data/AIUI/sr/600/0359-03.pcm,1499921373525.0,1620,1499921376017.0,872
/data/AIUI/sr/600/0343-03.pcm,1499921375482.0,1640,1499921378016.0,894
/data/AIUI/sr/600/0360-01.pcm,1499921377538.0,1800,1499921380239.0,901
/data/AIUI/sr/600/0360-02.pcm,1499921379918.0,1920,1499921382544.0,706
/data/AIUI/sr/600/0360-03.pcm,1499921382326.0,960,1499921384341.0,1055
/data/AIUI/sr/600/0361-01.pcm,1499921383653.0,1620,1499921386173.0,900
/data/AIUI/sr/600/0361-02.pcm,1499921385709.0,2360,1499921389472.0,1403
/data/AIUI/sr/600/0361-04.pcm,1499921388586.0,940,1499921390258.0,732
/data/AIUI/sr/600/0362-01.pcm,1499921389963.0,1570,1499921392318.0,785
/data/AIUI/sr/600/0362-02.pcm,1499921391963.0,2400,1499921395751.0,1388
/data/AIUI/sr/600/0362-03.pcm,,,,
/data/AIUI/sr/600/0362-04.pcm,1499921397146.0,1380,1499921398185.0,
/data/AIUI/sr/600/0363-01.pcm,1499921398976.0,2330,1499921402026.0,720
/data/AIUI/sr/600/0363-02.pcm,1499921401843.0,1450,1499921404729.0,1436
