strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0356-02.pcm,1500795931372.0,1840,1500795933853.0,641
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0357-01.pcm,1500795933744.0,1860,1500795936131.0,527
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0357-02.pcm,1500795936053.0,2150,1500795938814.0,611
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0357-03.pcm,1500795938751.0,2930,1500795942308.0,627
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0358-01.pcm,1500795942246.0,2280,1500795945085.0,559
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0358-02.pcm,1500795945023.0,1220,1500795946770.0,527
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0358-03.pcm,1500795946723.0,2560,1500795949874.0,591
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0359-01.pcm,1500795949749.0,1360,1500795951606.0,497
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0359-02.pcm,1500795951497.0,2140,1500795954211.0,574
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0359-03.pcm,1500795954133.0,1620,1500795956301.0,548
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0343-03.pcm,1500795956177.0,1640,1500795958423.0,606
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0360-01.pcm,1500795958314.0,1800,1500795960825.0,711
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0360-02.pcm,1500795960732.0,1920,1500795963275.0,623
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0360-03.pcm,1500795963243.0,960,1500795964679.0,476
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0361-01.pcm,1500795964648.0,1620,1500795966988.0,720
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0361-02.pcm,1500795966800.0,2360,1500795969780.0,620
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0361-04.pcm,1500795969733.0,940,1500795971293.0,620
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0362-01.pcm,1500795971262.0,1570,1500795973399.0,567
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0362-02.pcm,1500795973321.0,2400,1500795976410.0,689
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0362-03.pcm,1500795976316.0,1750,1500795978688.0,622
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0362-04.pcm,1500795978641.0,1380,1500795980606.0,585
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0363-01.pcm,1500795980528.0,2330,1500795983524.0,666
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0363-02.pcm,1500795983446.0,1450,1500795985567.0,671
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0363-03.pcm,1500795985520.0,1910,1500795988094.0,664
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0363-04.pcm,1500795988016.0,960,1500795989576.0,600
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0364-01.pcm,1500795989467.0,2290,1500795992494.0,737
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0364-02.pcm,1500795992369.0,2540,1500795995645.0,736
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0364-03.pcm,1500795995520.0,2560,1500795998703.0,623
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0364-04.pcm,1500795998609.0,1770,1500796001074.0,695
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0365-01.pcm,1500796001011.0,1720,1500796003367.0,636
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0261-04.pcm,1500796003258.0,3500,1500796007392.0,634
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0435-03.pcm,1500796007407.0,2550,1500796010793.0,836
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0487-01.pcm,1500796010777.0,2070,1500796013445.0,598
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0014-04.pcm,1500796013367.0,860,1500796014802.0,575
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0329-04.pcm,1500796014708.0,870,1500796016128.0,550
