strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/sdcard/taojianTest/pcm/sr/600/0252-02.pcm,1321059599442.0,2560,1321059602750.0,748
/sdcard/taojianTest/pcm/sr/600/0252-03.pcm,1321059602756.0,2110,1321059605631.0,765
/sdcard/taojianTest/pcm/sr/600/0252-05.pcm,1321059605639.0,1720,1321059608151.0,792
/sdcard/taojianTest/pcm/sr/600/0275-01.pcm,1321059608152.0,1460,1321059610220.0,608
/sdcard/taojianTest/pcm/sr/600/0275-03.pcm,1321059610227.0,1460,1321059612331.0,644
/sdcard/taojianTest/pcm/sr/600/0275-04.pcm,1321059612332.0,1860,1321059614890.0,698
/sdcard/taojianTest/pcm/sr/600/0309-01.pcm,1321059614898.0,2190,1321059617763.0,675
/sdcard/taojianTest/pcm/sr/600/0309-03.pcm,1321059617773.0,1480,1321059619950.0,697
/sdcard/taojianTest/pcm/sr/600/0310-01.pcm,1321059619974.0,1200,1321059621848.0,674
/sdcard/taojianTest/pcm/sr/600/0310-02.pcm,1321059621858.0,1980,1321059624516.0,678
/sdcard/taojianTest/pcm/sr/600/0310-03.pcm,1321059624523.0,900,1321059626107.0,684
/sdcard/taojianTest/pcm/sr/600/0311-01.pcm,1321059626112.0,1200,1321059627944.0,632
/sdcard/taojianTest/pcm/sr/600/0311-02.pcm,1321059627948.0,1660,1321059630338.0,730
/sdcard/taojianTest/pcm/sr/600/0312-01.pcm,1321059630345.0,1220,1321059632220.0,655
/sdcard/taojianTest/pcm/sr/600/0312-02.pcm,1321059632231.0,1520,1321059634389.0,638
/sdcard/taojianTest/pcm/sr/600/0312-03.pcm,1321059634397.0,1240,1321059636277.0,640
/sdcard/taojianTest/pcm/sr/600/0313-01.pcm,1321059636282.0,1540,1321059638447.0,625
/sdcard/taojianTest/pcm/sr/600/0343-01.pcm,1321059638457.0,1160,1321059640420.0,803
/sdcard/taojianTest/pcm/sr/600/0343-02.pcm,1321059640422.0,1820,1321059643325.0,1083
/sdcard/taojianTest/pcm/sr/600/0343-04.pcm,1321059643326.0,860,1321059644900.0,714
/sdcard/taojianTest/pcm/sr/600/0344-01.pcm,1321059644900.0,980,1321059646620.0,740
/sdcard/taojianTest/pcm/sr/600/0344-02.pcm,1321059646625.0,1780,1321059649096.0,691
