strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/data/AIUI/sr/600/0211-01.pcm,1499759550316.0,4090,1499759555107.0,701
/data/AIUI/sr/600/0211-02.pcm,1499759555114.0,5420,1499759563040.0,2506
/data/AIUI/sr/600/0211-03.pcm,1499759563053.0,4100,1499759569557.0,2404
/data/AIUI/sr/600/0211-04.pcm,1499759569566.0,2810,1499759574706.0,2330
/data/AIUI/sr/600/0212-01.pcm,1499759574719.0,4270,1499759579812.0,823
/data/AIUI/sr/600/0212-02.pcm,,,,
/data/AIUI/sr/600/0212-03.pcm,1499759594181.0,1890,1499759597606.0,1535
/data/AIUI/sr/600/0212-04.pcm,1499759597617.0,1880,1499759600371.0,874
/data/AIUI/sr/600/0213-01.pcm,1499759600379.0,2960,1499759605545.0,2206
/data/AIUI/sr/600/0213-02.pcm,1499759605555.0,3450,1499759611159.0,2154
/data/AIUI/sr/600/0213-03.pcm,,,,
/data/AIUI/sr/600/0213-04.pcm,1499759624972.0,4550,1499759632596.0,3074
/data/AIUI/sr/600/0214-01.pcm,1499759632603.0,2770,1499759637835.0,2462
/data/AIUI/sr/600/0214-02.pcm,1499759637847.0,2980,1499759643425.0,2598
/data/AIUI/sr/600/0214-03.pcm,1499759643435.0,3660,1499759648561.0,1466
/data/AIUI/sr/600/0214-04.pcm,1499759648576.0,1520,1499759652311.0,2215
/data/AIUI/sr/600/0215-01.pcm,1499759652324.0,2590,1499759656625.0,1711
/data/AIUI/sr/600/0216-01.pcm,1499759656635.0,2620,1499759661684.0,2429
/data/AIUI/sr/600/0216-02.pcm,,,,
/data/AIUI/sr/600/0216-03.pcm,1499759674590.0,2440,1499759679301.0,2271
/data/AIUI/sr/600/0345-01.pcm,1499759679316.0,1700,1499759683063.0,2047
/data/AIUI/sr/600/0345-02.pcm,1499759683072.0,1790,1499759686527.0,1665
/data/AIUI/sr/600/0345-03.pcm,1499759686536.0,1220,1499759690486.0,2730
